id;district_id;place_name;street_address;address_locality;created_at;updated_at;deleted_at
582;140108;Mi Bertitha;NULL;MONSEFU - LAMBAYEQUE;4/09/2024 13:07;4/09/2024 13:07;NULL
583;190301;Centro de Convenciones Cemayu;NULL;OXAPAMPA - PASCO;5/09/2024 17:11;5/09/2024 17:11;NULL
584;120101;IBIZA DISCO CLUB;JR. JULIO C. TELLO 425 – EL TAMBO;JR. JULIO C. TELLO 425 – EL TAMBO - HUANCAYO - JUNÍN;5/09/2024 17:50;5/09/2024 17:50;NULL
585;150131;Teatro Nos PUCP;Av. Camino Real 1037;Av. Camino Real 1037 - SAN ISIDRO - LIMA;6/09/2024 09:48;6/09/2024 09:48;NULL
586;150115;El Bernabéu;Av. San Luis N° 826;Av. San Luis N° 826 - LA VICTORIA - LIMA;6/09/2024 11:54;6/09/2024 11:54;NULL
587;110101;EL JARDIN DE LA CUMBIA;NULL;ICA;6/09/2024 12:52;6/09/2024 12:52;NULL
588;150101;Teatro Manuel A. Segura;Jr. Huancavelica 261, Lima;Jr. Huancavelica 261, Lima - LIMA;6/09/2024 15:22;6/09/2024 15:22;NULL
589;80105;Estadio Diego Quispe Ttito;Avenida La Cultura S/N;Avenida La Cultura S/N - SAN SEBASTIAN - CUSCO;6/09/2024 15:44;6/09/2024 15:44;NULL
590;150134;El bernabéu;Av. San Luis N° 826;Av. San Luis N° 826 - SAN LUIS - LIMA;7/09/2024 14:08;7/09/2024 14:08;NULL
591;150512;Plaza de Armas;NULL;QUILMANA - LIMA;9/09/2024 12:40;9/09/2024 12:40;NULL
592;140101;Club Tacabamba;Panamericana Sur KM 746 Chosica del Norte frente a la fábrica de hielo San Jorge - LA VICTORIA;Panamericana Sur KM 746 Chosica del Norte frente a la fábrica de hielo San Jorge - LA VICTORIA - CHICLAYO;10/09/2024 10:30;10/09/2024 12:52;NULL
593;130104;Explanada de Huanchaco;NULL;HUANCHACO - LA LIBERTAD;10/09/2024 16:08;10/09/2024 16:08;NULL
594;200110;CENTRO CAMPESTRE JOSEFINA CASA CLUB;CARRETERA LA UNION PIURA S/N ALTURA DEL KM 117;CARRETERA LA UNION PIURA S/N ALTURA DEL KM 117 - LA UNIÓN - PIURA;11/09/2024 17:07;11/09/2024 17:07;NULL
595;150135;Campus Unicachi;Av. Proceres 8087;Av. Proceres 8087 - SAN MARTÍN DE PORRES - LIMA;13/09/2024 16:19;13/09/2024 16:19;NULL
596;110101;Estadio José Picasso Peratta Campo N°2;NULL;ICA;16/09/2024 09:57;16/09/2024 09:57;NULL
597;150201;Khiusan Club;Av. Lima 791;Av. Lima 791 - BARRANCA - LIMA;18/09/2024 15:16;18/09/2024 15:16;NULL
598;170101;Explanada del IPD;Av. Ernesto Rivera cdra 13;Av. Ernesto Rivera cdra 13 - TAMBOPATA - MADRE DE DIOS;21/09/2024 09:45;21/09/2024 09:45;NULL
599;150509;"Centro Comercial ""Sur Plaza""";Antigua Panamericana Sur KM 8.5;Antigua Panamericana Sur KM 8.5 - MALA - LIMA;21/09/2024 12:57;21/09/2024 12:57;NULL
600;150501;Santa Felipa;Av. Mariscal Benavides S/N;Av. Mariscal Benavides S/N - SAN VICENTE DE CAÑETE - LIMA;21/09/2024 14:03;21/09/2024 14:03;NULL
601;150122;Casa Perú clown;Av. Arequipa 4620;Av. Arequipa 4620 - MIRAFLORES - LIMA;23/09/2024 16:16;15/04/2025 17:23;NULL
602;150104;Teatro Barranco;Av. Grau 701;Av. Grau 701 - BARRANCO - LIMA;24/09/2024 12:33;24/09/2024 12:33;NULL
603;110301;El Gigante de la Cumbia;NULL;NASCA - ICA;25/09/2024 09:33;25/09/2024 09:33;NULL
604;110304;Club de Empleados;NULL;MARCONA - ICA;25/09/2024 10:23;25/09/2024 10:24;NULL
605;200101;El mejor local;NULL;PIURA;25/09/2024 17:11;25/09/2024 17:12;NULL
606;110301;Piscina Campestre Los Ficus;Panamericana Sur. Curve Bajo S/N;Panamericana Sur. Curve Bajo S/N - NASCA - ICA;26/09/2024 09:09;26/09/2024 09:09;NULL
607;150122;Explanada de la playa Los Delfines;NULL;MIRAFLORES - LIMA;28/09/2024 13:02;28/09/2024 13:02;NULL
608;110501;El Golazo;NULL;PISCO - ICA;30/09/2024 09:35;30/09/2024 09:35;NULL
609;150123;Estadio Municipal de Pachacamac;NULL;PACHACAMAC - LIMA;30/09/2024 10:32;30/09/2024 10:32;NULL
610;150132;Cusipampa;Av. Los Duraznos 388;Av. Los Duraznos 388 - SAN JUAN DE LURIGANCHO - LIMA;30/09/2024 12:14;30/09/2024 12:14;NULL
611;230101;Luau Frontera;NULL;TACNA;2/10/2024 15:21;2/10/2024 15:21;NULL
612;200114;Terminal Terrestre;NULL;TAMBO GRANDE - PIURA;2/10/2024 16:49;2/10/2024 16:49;NULL
613;150113;CLUB APURIMAC;Av. Brasil 259;Av. Brasil 259 - JESÚS MARÍA - LIMA;3/10/2024 11:20;3/10/2024 11:20;NULL
614;180301;Explanada Nuevo Ilo;NULL;ILO - MOQUEGUA;3/10/2024 15:48;3/10/2024 15:48;NULL
615;230101;Solari Plaza;NULL;TACNA;3/10/2024 16:23;3/10/2024 16:23;NULL
616;230101;Restaurant La Frontera;General Suarez 310;General Suarez 310 - TACNA;4/10/2024 09:19;4/10/2024 09:40;NULL
617;130107;Ex Mochica de Moche;NULL;MOCHE - LA LIBERTAD;7/10/2024 15:10;7/10/2024 15:10;NULL
618;120101;Palacio Blanco;Jr Loreto 1034;Jr Loreto 1034 - HUANCAYO - JUNÍN;9/10/2024 14:36;9/10/2024 14:36;NULL
619;180301;Monkey Beach Club ILO;NULL;ILO - MOQUEGUA;11/10/2024 15:02;11/10/2024 15:02;NULL
620;200706;HOTEL SOL Y MAR MANCORA;NULL;MANCORA - PIURA;12/10/2024 17:29;12/10/2024 17:29;NULL
621;150509;Local Comunal;Dignidad Nacional de Mala;Dignidad Nacional de Mala - MALA - LIMA;16/10/2024 14:00;30/09/2025 11:10;NULL
622;230101;CENTRO COMERCIAL BOLIVIA;Avenida Industrial 1636;Avenida Industrial 1636 - TACNA;17/10/2024 10:20;17/10/2024 10:20;NULL
623;130104;Club Trujillo;Av Mansiche 846;Av Mansiche 846 - HUANCHACO - LA LIBERTAD;19/10/2024 12:26;21/10/2024 18:50;NULL
624;150135;Parque Central Los Libertadores;NULL;SAN MARTÍN DE PORRES - LIMA;22/10/2024 09:33;22/10/2024 09:33;NULL
625;200114;Villa Boulevard;NULL;TAMBO GRANDE - PIURA;23/10/2024 10:43;23/10/2024 10:43;NULL
626;150104;La Peña del Carajo;Ca. Catalino Miranda 158;Ca. Catalino Miranda 158 - BARRANCO - LIMA;25/10/2024 10:38;25/10/2024 10:38;NULL
627;150113;Teatro Peruano Japonés;Av. Gregorio Escobedo 803;Av. Gregorio Escobedo 803 - JESÚS MARÍA - LIMA;25/10/2024 10:41;25/10/2024 10:41;NULL
628;150103;Explanada C.C Plaza Vitarte;NULL;ATE - LIMA;28/10/2024 10:16;28/10/2024 10:16;NULL
629;80901;Garden Fest;Francisca Zubiaga Cuadra 01;Francisca Zubiaga Cuadra 01 - SANTA ANA - CUSCO;30/10/2024 10:21;30/10/2024 10:21;NULL
630;230101;Exótica Club;Av. Educadores;Av. Educadores - TACNA;5/11/2024 17:37;5/11/2024 17:37;NULL
631;120114;Domos Los Pinos;Calle San Cristóbal 555 - 595;Calle San Cristóbal 555 - 595 - EL TAMBO - JUNÍN;6/11/2024 12:49;6/11/2024 12:49;NULL
632;70104;Auditorio Leoncio Prado;AV. Costanera 1541;AV. Costanera 1541 - LA PERLA - CALLAO;6/11/2024 14:05;6/11/2024 14:05;NULL
633;250402;Los Troncos Latin Disco;NULL;TALARA - PIURA;7/11/2024 09:32;28/12/2024 17:48;NULL
634;50101;Pitahaya Lounge;Jr. 9 de diciembre 350;Jr. 9 de diciembre 350 - AYACUCHO;7/11/2024 14:34;7/11/2024 14:34;NULL
635;150125;La Choza Náutica;Av Puente Piedra 2981 Km 27.5 Panamericana Norte;Av Puente Piedra 2981 Km 27.5 Panamericana Norte - PUENTE PIEDRA - LIMA;7/11/2024 17:15;7/11/2024 17:15;NULL
636;150108;Cine Olaya;Av. José Olaya 645;Av. José Olaya 645 - CHORRILLOS - LIMA;8/11/2024 16:33;8/11/2024 16:33;NULL
637;200111;Club Joel Merino;Ref. Atrás del Cementerio General;Ref. Atrás del Cementerio General - LAS LOMAS - PIURA;9/11/2024 15:27;7/11/2025 15:30;NULL
638;100608;Complejo Deportivo Aliaga;NULL;CASTILLO GRANDE - HUÁNUCO;11/11/2024 10:25;11/11/2024 10:25;NULL
639;80901;Centro Recreacional La Pichanga - Quillabamba;NULL;SANTA ANA - CUSCO;12/11/2024 15:22;12/11/2024 15:22;NULL
640;200104;Atlantis Club;NULL;CASTILLA - PIURA;15/11/2024 16:17;15/11/2024 16:17;NULL
641;150135;Explanada de Unicachi Pro;NULL;SAN MARTÍN DE PORRES - LIMA;15/11/2024 17:09;15/11/2024 17:09;NULL
642;150110;Katedral de la Cumbia;Explanada de Unicachi Pro;Explanada de Unicachi Pro - COMAS - LIMA;16/11/2024 13:51;16/11/2024 13:51;NULL
643;130901;Local de Eventos Andes;NULL;HUAMACHUCO - LA LIBERTAD;18/11/2024 12:12;18/11/2024 12:12;NULL
644;150132;El Padrino Club;Final de Av Wiesse de SJL a 3 cuadras del portón de Jicamarca Anexo 22;Final de Av Wiesse de SJL a 3 cuadras del portón de Jicamarca Anexo 22 - SAN JUAN DE LURIGANCHO - LIMA;18/11/2024 13:45;18/11/2024 13:45;NULL
645;150125;Villa Chepita Royal;Av. Panamericana Norte KM 24.5 Shangri La;Av. Panamericana Norte KM 24.5 Shangri La - PUENTE PIEDRA - LIMA;18/11/2024 15:15;18/11/2024 15:15;NULL
646;150118;Discoteca Mia;Av Lima Sur 945 - Chosica;Av Lima Sur 945 - Chosica - LURIGANCHO - LIMA;19/11/2024 11:20;19/11/2024 11:20;NULL
647;150135;Katedral de la Cumbia;Av Próceres de Huandoy 8120;Av Próceres de Huandoy 8120 - SAN MARTÍN DE PORRES - LIMA;20/11/2024 11:50;20/11/2024 11:50;NULL
648;150129;Luciana South Beach;Km 52 Antigua Panamericana Sur;Km 52 Antigua Panamericana Sur - SAN BARTOLO - LIMA;20/11/2024 15:30;20/11/2024 15:30;NULL
649;200104;Fundo Lazo;NULL;CASTILLA - PIURA;21/11/2024 11:26;21/11/2024 11:26;NULL
650;150103;Estadio Municipal Ate;NULL;ATE - LIMA;21/11/2024 12:58;21/11/2024 12:58;NULL
651;110101;Aqulandia Ica;Calle Fray Ramon Rojas Nro 450, Cerro Prieto, Salas, Ica;Calle Fray Ramon Rojas Nro 450, Cerro Prieto, Salas, Ica - ICA;25/11/2024 15:42;25/11/2024 15:42;NULL
652;110101;Aqulandia Ica;Calle Fray Ramon Rojas Nro 450, Cerro Prieto, Salas, Ica;Calle Fray Ramon Rojas Nro 450, Cerro Prieto, Salas, Ica - ICA;25/11/2024 15:42;25/11/2024 15:42;NULL
653;110101;Aqualandia Ica;Calle Fray Ramon Rojas Nro 450, Cerro Prieto, Salas, Ica;Calle Fray Ramon Rojas Nro 450, Cerro Prieto, Salas, Ica - ICA;25/11/2024 15:43;25/11/2024 15:43;NULL
654;150103;Estadio Andres Bedoya Diaz;Av. Alfonso Ugarte;Av. Alfonso Ugarte - ATE - LIMA;25/11/2024 17:15;25/11/2024 17:15;NULL
655;110101;Fundo Las Palmeras;NULL;ICA;26/11/2024 11:03;26/11/2024 11:03;NULL
656;150132;El Rancho de Pol;Av. Proceres De La Independencia 3074;Av. Proceres De La Independencia 3074 - SAN JUAN DE LURIGANCHO - LIMA;27/11/2024 12:33;27/11/2024 12:33;NULL
657;30101;Complejo Recreacional Extremo;Av Inca Garcilaso - Costado Unamba;Av Inca Garcilaso - Costado Unamba - ABANCAY - APURÍMAC;28/11/2024 11:43;28/11/2024 11:43;NULL
658;200101;Club Casino Militar;NULL;PIURA;28/11/2024 18:35;28/11/2024 18:35;NULL
659;150121;TQL;Av La Marina 1604;Av La Marina 1604 - PUEBLO LIBRE - LIMA;2/12/2024 15:55;2/12/2024 15:55;NULL
660;150128;Plaza de Acho;NULL;RÍMAC - LIMA;3/12/2024 18:34;3/12/2024 18:34;NULL
661;60801;Plaza Héroes de Cenepa;NULL;JAÉN - CAJAMARCA;5/12/2024 16:02;5/12/2024 16:02;NULL
662;250101;Club Piscinas El Bosque Resort Pucallpa;NULL;CALLERIA - UCAYALI;6/12/2024 16:13;6/12/2024 16:13;NULL
663;200101;Colegio de Ingenieros;NULL;PIURA;9/12/2024 09:14;9/12/2024 09:14;NULL
664;50101;La Higuera;Calle Corcobado 157;Calle Corcobado 157 - AYACUCHO;10/12/2024 17:10;10/12/2024 17:10;NULL
665;150125;Villarica Club Recreacional;URB. LOS CEDROS B1;URB. LOS CEDROS B1 - PUENTE PIEDRA - LIMA;10/12/2024 17:43;10/12/2024 17:43;NULL
666;230101;POLIDEPORTIVO LOS EDILES;CRUCE DE LA AVENIDA LOS EDUCADORES Y AVENIDA LOS POETAS;CRUCE DE LA AVENIDA LOS EDUCADORES Y AVENIDA LOS POETAS - TACNA;11/12/2024 10:45;11/12/2024 10:45;NULL
667;150109;Rustica Cieneguilla;Lote 2 - 3 Urb. Sauce Alto (Alt. Nueva Toledo KM 25.5 Molle);Lote 2 - 3 Urb. Sauce Alto (Alt. Nueva Toledo KM 25.5 Molle) - CIENEGUILLA - LIMA;11/12/2024 12:48;11/12/2024 12:48;NULL
668;60101;Explanada Los Patos;NULL;CAJAMARCA;11/12/2024 16:21;11/12/2024 16:21;NULL
669;200705;Rustica Vichayito;Antigua Panamericana Norte 1211;Antigua Panamericana Norte 1211 - LOS ORGANOS - PIURA;11/12/2024 16:58;11/12/2024 16:58;NULL
670;21801;Explanada Vivero Forestal;NULL;CHIMBOTE - ÁNCASH;13/12/2024 15:10;13/12/2024 15:10;NULL
671;250101;Ibiza Club Pucallpa;NULL;CALLERIA - UCAYALI;13/12/2024 16:25;13/12/2024 16:25;NULL
672;70101;Centro de Convenciones La Ley;Ex Colonial 6131 - Callao;Ex Colonial 6131 - Callao - CALLAO;16/12/2024 12:19;16/12/2024 12:19;NULL
673;70101;Centro de Convenciones La Ley;Ex Colonial 6131;Ex Colonial 6131 - CALLAO;16/12/2024 12:20;16/12/2024 12:20;NULL
674;70101;Centro de Convenciones La Ley;Ex Colonial 6131;Ex Colonial 6131 - CALLAO;16/12/2024 12:20;16/12/2024 12:20;NULL
675;70101;Centro de Convenciones La Ley;Ex Colonial 6131;Ex Colonial 6131 - CALLAO;16/12/2024 12:21;16/12/2024 12:21;NULL
676;61311;I.E. Primaria 10706 Salón de Usos Multiples;Yauyucan Santa Cruz;Yauyucan Santa Cruz - YAUYUCAN - CAJAMARCA;19/12/2024 14:09;19/12/2024 14:09;NULL
677;150113;Barley Bar;NULL;JESÚS MARÍA - LIMA;20/12/2024 16:22;20/12/2024 16:22;NULL
678;140101;Villa Principe;Prolongación Bolognesi;Prolongación Bolognesi - CHICLAYO - LAMBAYEQUE;21/12/2024 09:37;21/12/2024 09:37;NULL
679;40104;Estadio Pachacutec;NULL;CERRO COLORADO - AREQUIPA;21/12/2024 13:11;21/12/2024 13:11;NULL
680;130613;Explanada Huanchaco;NULL;SINSICAP - LA LIBERTAD;24/12/2024 09:28;24/12/2024 09:28;NULL
681;150135;Ex Latinos;Cuadra 3277 Av. Perú. San Martín de Porres;Cuadra 3277 Av. Perú. San Martín de Porres - SAN MARTÍN DE PORRES - LIMA;2/01/2025 15:04;2/01/2025 15:04;NULL
682;120101;Centro de Convenciones Paraiso;NULL;HUANCAYO - JUNÍN;3/01/2025 09:54;3/01/2025 09:54;NULL
683;150108;Circulo Militar Sede Tarapaca;Av. Defensores del Morro 1170;Av. Defensores del Morro 1170 - CHORRILLOS - LIMA;3/01/2025 12:42;3/01/2025 12:42;NULL
684;230101;Quinta Diaz;Frente a la Casa Blanca - Ovalo Cristo Rey;Frente a la Casa Blanca - Ovalo Cristo Rey - TACNA;6/01/2025 11:10;6/01/2025 11:10;NULL
685;180301;Concha Acústica;NULL;ILO - MOQUEGUA;6/01/2025 11:32;6/01/2025 11:32;NULL
686;120401;Villa Victoria;Plaza Antigua de Yauyos - Jr Primero de Mayo 481;Plaza Antigua de Yauyos - Jr Primero de Mayo 481 - JAUJA - JUNÍN;6/01/2025 17:10;6/01/2025 17:10;NULL
687;40201;Playa La Punta;NULL;CAMANÁ - AREQUIPA;6/01/2025 17:35;6/01/2025 17:35;NULL
688;40705;Estadio Municipal de Mejía;NULL;MEJIA - AREQUIPA;6/01/2025 18:08;6/01/2025 18:08;NULL
689;140116;Centro de Esparcimiento;NULL;CAYALTI - LAMBAYEQUE;7/01/2025 12:45;7/01/2025 12:45;NULL
690;20801;Luau Club;Av. Huaraz S/N;Av. Huaraz S/N - CASMA - ÁNCASH;7/01/2025 12:50;7/01/2025 12:50;NULL
691;150135;Av. Yurumayo;Frente al Colegio Innova School cruce con Av. A con Av. Canta Callao;Frente al Colegio Innova School cruce con Av. A con Av. Canta Callao - SAN MARTÍN DE PORRES - LIMA;7/01/2025 15:52;7/01/2025 15:52;NULL
692;150135;Villa Carmencita;Av. Yurumayo Frente al Colegio Innova School cruce con Av. A con Av. Canta Callao;Av. Yurumayo Frente al Colegio Innova School cruce con Av. A con Av. Canta Callao - SAN MARTÍN DE PORRES - LIMA;7/01/2025 15:52;7/01/2025 15:52;NULL
693;140116;Local de Esparcimiento;Local de Esparcimiento;Local de Esparcimiento - CAYALTI - LAMBAYEQUE;8/01/2025 08:49;8/01/2025 08:49;NULL
694;140116;Centro de Esparcimiento;Centro de Esparcimiento;Centro de Esparcimiento - CAYALTI - LAMBAYEQUE;8/01/2025 08:53;8/01/2025 08:53;NULL
695;230101;Playa Barredera;Al Costado de Tomoyo Beach;Al Costado de Tomoyo Beach - TACNA;8/01/2025 11:41;8/01/2025 11:41;NULL
696;110101;Hacienda Hotel Macacona;Parcela N°129 Sector Macacona Subtanjalla – Ica;Parcela N°129 Sector Macacona Subtanjalla – Ica - ICA;11/01/2025 10:42;11/01/2025 10:42;NULL
697;170101;Centro de Convenciones La Balsa;Centro de Convenciones la Balsa - Puerto Maldonado;Centro de Convenciones la Balsa - Puerto Maldonado - TAMBOPATA - MADRE DE DIOS;13/01/2025 15:28;13/01/2025 15:28;NULL
698;150133;Social Club Tropicana;Av. Belisario Suaréz cruce Av. Las Vegas - SJM;Av. Belisario Suaréz cruce Av. Las Vegas - SJM - SAN JUAN DE MIRAFLORES - LIMA;14/01/2025 11:17;14/01/2025 11:17;NULL
699;230101;Playa Vila Vila;Playa Vila;Playa Vila - TACNA;14/01/2025 18:16;14/01/2025 18:16;NULL
700;110101;Explanada Reset;Av. Camino a Huacachina Lote B Mz 01 , Ica, Peru;Av. Camino a Huacachina Lote B Mz 01 , Ica, Peru - ICA;15/01/2025 11:22;15/01/2025 11:22;NULL
701;130101;Playa Salaverry;Playa Salaverry - Trujillo;Playa Salaverry - Trujillo - TRUJILLO - LA LIBERTAD;15/01/2025 16:16;15/01/2025 16:16;NULL
702;120501;Local Doria;Jirón Grau 401 - Jauja;Jirón Grau 401 - Jauja - JUNIN - JUNÍN;16/01/2025 09:52;16/01/2025 09:52;NULL
703;150116;Auditorio Colegio Meliton Carbajal;Av. prol. Iquitos 2001, Lince 15046;Av. prol. Iquitos 2001, Lince 15046 - LINCE - LIMA;16/01/2025 10:55;16/01/2025 10:55;NULL
704;150801;Juventud Cruz de Chonta;AV 28 DE JULIO S/N  CHONTA  SANTA MARIA HAURA;AV 28 DE JULIO S/N  CHONTA  SANTA MARIA HAURA - HUACHO - LIMA;16/01/2025 17:00;16/01/2025 17:00;NULL
705;150801;Playa Chorrillos Huacho;NULL;HUACHO - LIMA;16/01/2025 17:34;16/01/2025 17:34;NULL
706;200101;Maná Lounge Bar;Zona Industrial Mz 243 lote 11, Espaldas de Transporte Eppo;Zona Industrial Mz 243 lote 11, Espaldas de Transporte Eppo - PIURA;17/01/2025 12:28;17/01/2025 12:28;NULL
707;60101;Explanada Fongal;NULL;CAJAMARCA;17/01/2025 16:01;17/01/2025 16:01;NULL
708;140120;Estadio Tumán;Estadio Tumán;Estadio Tumán - TUMAN - LAMBAYEQUE;18/01/2025 10:28;18/01/2025 10:28;NULL
709;150110;Restaurante Pikalo;Avenida Micaela Bastidas 910, Comas;Avenida Micaela Bastidas 910, Comas - COMAS - LIMA;20/01/2025 13:19;20/01/2025 13:19;NULL
710;150106;El Bosque;Mz C Lt 3 Asoc. de Pobladores - El Bosque de Carabayllo;Mz C Lt 3 Asoc. de Pobladores - El Bosque de Carabayllo - CARABAYLLO - LIMA;20/01/2025 16:57;20/01/2025 16:57;NULL
711;150103;Discoteca Paraíso;Carretera Central Km. 6.3 Ate Vitarte;Carretera Central Km. 6.3 Ate Vitarte - ATE - LIMA;21/01/2025 10:30;21/01/2025 10:30;NULL
712;70106;Centro Recreacional Parasol;Playa Los Delfines;Playa Los Delfines - VENTANILLA - CALLAO;21/01/2025 12:45;21/01/2025 12:45;NULL
713;150122;El Miraflorino;Pasaje San Ramón 290 (2° piso);Pasaje San Ramón 290 (2° piso) - MIRAFLORES - LIMA;22/01/2025 15:54;22/01/2025 15:54;NULL
714;150110;Restaurante Pikalo;Avenida Micaela Batidas 910;Avenida Micaela Batidas 910 - COMAS - LIMA;23/01/2025 09:41;23/01/2025 09:41;NULL
715;150110;Restaurante Pikalo;Avenida Micaela Batidas 910;Avenida Micaela Batidas 910 - COMAS - LIMA;23/01/2025 09:41;23/01/2025 09:41;NULL
716;150142;Club Touricamp;Km 21.5 de la Panamericana Sur;Km 21.5 de la Panamericana Sur - VILLA EL SALVADOR - LIMA;23/01/2025 15:19;23/01/2025 15:19;NULL
717;150112;Explanada Plaza Norte;NULL;INDEPENDENCIA - LIMA;24/01/2025 09:31;24/01/2025 09:31;NULL
718;250105;Casa Verde;Av. Belisario Panduro.;Av. Belisario Panduro. - YARINACOCHA - UCAYALI;24/01/2025 13:33;24/01/2025 13:33;NULL
719;150118;Paraíso de Huachipa;Calle Las Gaviotas Mz J2 Lote 8 y 9 - Ref Costado del Puente Huaycoloro;Calle Las Gaviotas Mz J2 Lote 8 y 9 - Ref Costado del Puente Huaycoloro - LURIGANCHO - LIMA;24/01/2025 15:37;24/01/2025 16:31;NULL
720;150122;Jazz Zone;NULL;MIRAFLORES - LIMA;24/01/2025 18:04;24/01/2025 18:04;NULL
721;150122;Jazz Zone;Av. La Paz 656;Av. La Paz 656 - MIRAFLORES - LIMA;24/01/2025 18:05;24/01/2025 18:05;NULL
722;200504;Playa Colán Sector Sur;NULL;COLAN - PIURA;25/01/2025 09:12;25/01/2025 09:12;NULL
723;70101;Centro de Convenciones La Ley;Ex Colonial 6131;Ex Colonial 6131 - CALLAO;25/01/2025 10:56;25/01/2025 10:56;NULL
724;140101;Jockey Club Chiclayo;NULL;CHICLAYO - LAMBAYEQUE;25/01/2025 12:06;25/01/2025 12:06;NULL
725;100608;Recavarren House;Av. 7 de Mayo pasaje 2;Av. 7 de Mayo pasaje 2 - CASTILLO GRANDE - HUÁNUCO;29/01/2025 15:33;29/01/2025 15:33;NULL
726;60502;Terminal Terrestre;NULL;CHILETE - CAJAMARCA;29/01/2025 16:17;29/01/2025 16:17;NULL
727;150104;La Posada del Mirador-Ermita 104;NULL;BARRANCO - LIMA;29/01/2025 17:26;29/01/2025 17:26;NULL
728;200101;Señor Perú;NULL;PIURA;31/01/2025 10:15;31/01/2025 10:15;NULL
729;140101;Palosanto Ecolounge;Carretera Pimentel Km. 05;Carretera Pimentel Km. 05 - CHICLAYO;1/02/2025 09:30;1/02/2025 10:51;NULL
730;150137;Discoteca Cucalambe;Frente a Plaza Vea del Ovalo Santa Anita;Frente a Plaza Vea del Ovalo Santa Anita - SANTA ANITA - LIMA;1/02/2025 19:05;1/02/2025 19:05;NULL
731;70101;El Muelle Internacional;Mz E Lote 04. Urb: El Condor Callao;Mz E Lote 04. Urb: El Condor Callao - CALLAO;1/02/2025 19:48;1/02/2025 19:48;NULL
732;150137;Discoteca Cucalambé;NULL;SANTA ANITA - LIMA;5/02/2025 15:21;5/02/2025 15:21;NULL
733;200501;Ciudad Blanca;NULL;PAITA - PIURA;7/02/2025 09:23;7/02/2025 09:23;NULL
734;150806;Frontis del Estadio de Huara;NULL;HUAURA - LIMA;7/02/2025 09:37;7/02/2025 09:37;NULL
735;130101;Estadio Mansiche de Trujillo;NULL;TRUJILLO - LA LIBERTAD;7/02/2025 10:23;7/02/2025 10:23;NULL
736;150127;Playa La Pocita;NULL;PUNTA NEGRA - LIMA;8/02/2025 10:05;8/02/2025 10:05;NULL
737;40101;Boulevard 54;NULL;AREQUIPA;13/02/2025 09:45;13/02/2025 09:45;NULL
738;150101;Estadio San Marcos;NULL;LIMA;13/02/2025 10:26;13/02/2025 10:26;NULL
739;150125;La Choza Discoteca;NULL;PUENTE PIEDRA - LIMA;14/02/2025 09:09;14/02/2025 09:09;NULL
740;150102;PLAYA MIRAMAR;NULL;ANCÓN - LIMA;14/02/2025 14:57;14/02/2025 14:57;NULL
741;120130;SALON DE RECEPCIONES REGIONAL ROOM;NULL;SAN JERÓNIMO DE TUNAN - JUNÍN;17/02/2025 09:28;17/02/2025 09:28;NULL
742;60801;Estadio Victor Montoya Segura;NULL;JAÉN - CAJAMARCA;17/02/2025 10:07;17/02/2025 10:07;NULL
743;40413;Estadio Municipal de Corire;NULL;URACA - AREQUIPA;18/02/2025 15:10;18/02/2025 15:10;NULL
744;130901;Apolo Karaoke Discotek;Jr. Atahualpa N° 440;Jr. Atahualpa N° 440 - HUAMACHUCO - LA LIBERTAD;21/02/2025 11:05;21/02/2025 11:05;NULL
745;150801;COLISEO CERRADO SAN BARTOLOME;NULL;HUACHO - LIMA;22/02/2025 11:22;22/02/2025 11:22;NULL
746;180301;Playa Pozo de Lisas;NULL;ILO - MOQUEGUA;24/02/2025 16:25;24/02/2025 16:25;NULL
747;120114;Antonella's Café Show;Jirón 2 De Mayo 1198 , Huancayo, Peru;Jirón 2 De Mayo 1198 , Huancayo, Peru - EL TAMBO - JUNÍN;25/02/2025 10:09;25/02/2025 10:09;NULL
748;130104;Bar & Mar;KM N° 10 – Carretera a Huanchaco;KM N° 10 – Carretera a Huanchaco - HUANCHACO - LA LIBERTAD;25/02/2025 10:19;25/02/2025 10:19;NULL
749;150103;Complejo deportivo Ollantaytambo;Av. Alfonso Ugarte, Ate.;Av. Alfonso Ugarte, Ate. - ATE - LIMA;25/02/2025 17:12;25/02/2025 17:12;NULL
750;150103;El Cucalambé;Av. La Mar N°105, Ate, Lima, Peru;Av. La Mar N°105, Ate, Lima, Peru - ATE - LIMA;3/03/2025 10:01;3/03/2025 10:01;NULL
751;180101;EXPLANADA TERMINAL;NULL;MOQUEGUA;3/03/2025 15:48;3/03/2025 15:48;NULL
752;130109;Estadio Municipal;NULL;SALAVERRY - LA LIBERTAD;4/03/2025 09:27;4/03/2025 09:27;NULL
753;160101;MR PARDO;Mariscal Cáceres 1042-1088 Con Calle Alzamora;Mariscal Cáceres 1042-1088 Con Calle Alzamora - IQUITOS - LORETO;4/03/2025 09:37;4/03/2025 09:37;NULL
754;150101;Centro de Convenciones Festiva;AV. ALFONSO UGARTE 1439;AV. ALFONSO UGARTE 1439 - LIMA;4/03/2025 14:55;4/03/2025 14:55;NULL
755;20801;Explanada Complejo Mariscal Luzuriaga;NULL;CASMA - ÁNCASH;5/03/2025 10:55;5/03/2025 10:55;NULL
